"ID";"Description"
1561;"Deux fragments collés d'un pied conservé sur toute sa hauteur. Ht. 10,5 cm. Diam. du disque supérieur : 4 cm. Diam. max. (de la base) : 7 cm. Profil fig. 7, p. 199. L 10599, 19-22. Pl. LXXXll-LXXXm. Le disque supérieur porte des traces d'arrachement qui indiquent que la vasque était tournée séparément et collée à la barbotine. Un filet violet souligne le diamètre de la partie manquante : trois centimètres. En dessous, la partie moulurée est vernie. Le profil du pied est légèrement concave. La composition du décor figuré suggère deux faces. Sur le côté principal, un guerrier vers la droite qui retourne la tête. ll porte un casque corinthien dont la calotte est rehaussée de rouge, tandis que le cimier est verni. ll porte une lance et un bouclier rehaussé de points rouges. À sa gauche, un personnage, dont le coude plié, tend l'étoffe, porte un manteau qui retombe de part et d'autre de sa main. À droite, une figure féminine, reconnaissable à ses pieds, à son cou et à son bras blancs, est drapée dans un manteau. Son vêtement, dont le pan est bordé d'un zigzag, est rehaussé de points groupés par quatre. Un bandeau rouge maintient sa chevelure. Entre les deux faces, des files verticales de points. Sur l'autre face, une danseuse en péplos. Les plis du colpos sont rehaussés de rouge ainsi que la bande médiane de sa robe. Sur certains plis de sa jupe, des points blancs. Les incisions sur la partie supérieure de son péplos rappellent le cratère aux danseuses. mais sur le visage elles diffèrent. Ici, le sourcil, l'œil et l'oreille sont incisés, alors que sur le cratère, seuls l'oreille et le contour de la chevelure, tracés en continu, sont notés. Sur le pied en relief, les points sont rehaussés d'un cercle blanc. Le décor secondaire de points cerclés de blanc, le thème guerrier, l'attitude des deux figures masculines, le pépias de la danseuse (avec le rabat très marqué et les deux incisions verticales sur le buste comme sur 305), le profil, au menton plongeant, de la femme à droite du guerrier, l'incision caractéristique de l'oreille du personnage masculin vêtu de l'himation (une courbe dont l'intérieur est incisé comme sur 257) garantissent l'attribution. En revanche, le profil de la danseuse évoque davantage le Peintre de Troi1os, son maître : il s'agirait d'une œuvre relativement ancienne, vers 530 ou, même, un peu avant. Le support est une forme rare, mais traditionnelle depuis le Peintre chiote. Couvercles "
1562;"Fragment de couvercle. Diam. : env. 26 cm. L'intérieur est réservé, contrairement aux autres couvercles. On retrouve le profil continu du bord ; le plan de pose, ici très fin, est, comme toujours, réservé. R 4373, 6. Pl. LXXXII. Le bord est verni comme sur le beau couvercle 185 du Peintre de Troïlos. Reste de volutes et départ des pétales de la palmette. Le pétale de gauche est bien conservé, mais deux éraflures horizontales en perturbent la lecture. À gauche de l'espace réservé, une pointe de lotus? La frise serait alors très aérée."
1563;"Un fragment de couvercle. Ép. : 7 mm. KAHIL 1960, p. 97, pl. XLI, 150. Intérieur réservé. Un cavalier vers la droite. La crinière du cheval est rehaussée de rouge. L'adversaire à droite, une chlamyde sur l'épaule, tient également une lance. Un filet, puis la pointe d'une arête. Le cheval est identique à ceux de 300, 307. Le style souple et atticisant rappelle 309. Pinax"
1564;"Un fragment de la partie inférieure d'un pinax. Ht. max. : 9,3 cm. La taille est comparable à 356 et supérieure au pinax plus ancien attribué au Peintre de Troïlos (246). Ép. : un peu moins d'l cm. La largeur maximale de la base est restituée à 11 cm. A 3551. L 10600, 11. Pl. LXXXII. Les tranches sont réservées ainsi que le bord à l'extérieur de l'incision. Un bouquetin, reconnaissable à sa courte queue dressée et à sa barbiche vers la droite. Cette dernière est détaillée par des incisions triples et parallèles. L'œil est noté par un cercle rond, ainsi que la séparation de la tête et du cou, des deux pattes arrière. On voit la terminaison de la ligne de l'omoplate et de courts traits verticaux qui barrent verticalement les pattes. Les incisions les plus originales et qui permettent d'ailleurs d'attribuer la pièce sont les courtes virgules groupées par deux qui décorent le corps de l'animal. Elles se retrouvent sur la grande lékanè aux lions (281) et sur des chevaux du Peintre de la palestre (251, 259, 265). Exaleiptron "
1565;"<div>Quatre fragments dont trois recollent. Diam. : plus de 12 cm. Ép. : 5-7 mm. L'intérieur dans sa moitié inférieure est verni. Profil fig. 7, p. 199. L 10600, 5. Pl. LXXXIII. Le départ verni de la lèvre qui retombe à la verticale est conservé. Suit une file de bâtonnets, puis une frise de palmettes et de lotus, accolée à un chaînon. Le cœur des palmettes rehaussé de rouge est doublement incisé, le contour des chaînons est incisé d'un V continu. Aucune trace de blanc n'est visible à l'intérieur des chaînons. Le reste de l'exaleiptron est décoré d'une bande vernie délimitée vers le haut par deux filets rouges. La forme de la palmette milite en faveur du Peintre de la palestre. </div>"
1566;"Un fragment de phiale mtmature. Diam. : 12 cm. Ép. 5,5 mm. Le vernis a viré au rouge. Profil fig. 7, p. 199. A 4344. L 10600, 7. Pl. LXXXID. Sur l'avers réservé, un filet verni près du bord. Sur l'endroit, une bande vernie, puis deux filets avant la frise florale. Celle-ci est constituée de boutons de lotus fermés, dont le centre est repris par une incision, et de boutons aux sépales ouverts, décoré d'un V incisé. Chaque incision délimitait un espace rehaussé de rouge. Après un filet, une zone de languettes, fines et serrées. Le bouton central en relief était verni puis rehaussé de rouge. "
1567;"Huit fragments de phiale ou de coupelle, dont sept recollent par groupes de cinq et de deux. Diam. : 16 cm. Ép. : 3-4 mm. Le profil est parfaitement continu et lisse sur le revers à l'exception de quelques stries. L 10600, 13. Pl. LXXXDI. Le bord est verni. L'antbémion thasien, dont Les boutons pointent vers le bord, est rehaussé de rouge sur le cœur et sur les pétales des palmettes, de deux en deux. Au centre, des languettes, tracées du centre vers le bord. Pyxide convexe à anses verticales "
1568;"Quatorze fragments de pyxide, dont douze recollent par groupes de quatre, et de deux (quatre fois). Diam. max. de la panse : 19 cm. Ép. de la vasque : 5 mm. La forme est reconnaissable à l'anse oblique, de section ronde qui jaillit de l'épaule. Le traitement de la surface brillante et orangée s'inspire probablement des modèles attiques. Profil fig. 7, p. 199. L 10599, 28 A, 29 A. Pl. LXXXIV. Le décor sur l'épaule a juste conservé un feston courbe qui pourrait correspondre à une zone de godrons. C'est, en effet, le décor favori sur Les épaules de pyxides convexes. Deux fragments d'épaule et de bord verni pourraient convenir pour l'argile, le traitement de la surface et l'épaisseur. Sur la panse, après deux filets, des cavaliers vêtus de blanc, au moins au nombre de deux (un vers la gauche sous l'anse et un vers la droite), des personnages debout drapés dans des manteaux et des athlètes nus. Parmi ces derniers, l'un se dirige vers la gauche, derrière le cheval sous l'anse, et au moins trois autres sont tournés vers la droite : deux flanquent un personnage vêtu d'un manteau et les jambes nues de l'athlète qui suit le cheval vers la droite ne peuvent s'assortir à aucun des deux précédents. En revanche, on ne peut décider si le pied levé dans l'attitude de la course de la troisième figure à gauche des deux jambes nues appartient ou non à un coureur déjà décrit. Les trois athlètes, dont les torses sont conservés, portent une chlamyde qui leur tombe du bras. Les personnages drapés présentent plus de variété. On voit parfois leur chiton blanc dépasser de l'himation court. Ces derniers sont agrémentés d'incisions ou de files de points blancs. On retrouve le pli rouge qui tombe, à l'avant, de part et d'autre de la main cachée sous le manteau. Les visages sont rapidement incisés : un cercle note l'œil rond, parfois deux courbes pour le sourcil et la bouche; le contour des chevelures courtes et de l'oreille est toujours incisé. Au-dessus et au-dessous des chevaux, des motifs en forme de fer à cheval rappellent celui dessiné au-dessus du coq de 247. Le thème choisi, le soin apporté au traitement de la surface, les attitudes des personnages dont les mains et les coudes, en disparaissant sous le vêtement, organisent un jeu de plis, s'inspirent du répertoire du Peintre de La palestre. Les chevelures ne sont pas rehaussées de rouge et surtout les incisions sont beaucoup moins appliquées et détaillées : le double cercle de l'oreille, les pectoraux et les tétons ne figurent jamais. La forme corinthienne adoptée est un témoignage supplémentaire de l'éclectisme thasien. 4 LES ANONYMES Du second au dernier quart du VIe siècle av. J.-C. Les vases qui suivent sont des productions de l'atelier thasien, souvent trop fragmentaires pour pouvoir être attribués. Le classement devient donc thématique. Cependant, des vases, à la frontière entre plusieurs groupes stylistiques, soulignent les traditions d'ateliers. 4.1. Les scènes mythologiques et à figures humaines Plats "
1569;"Cinq fragments. Diam. : env. 30 cm. Le marli s'évase vers l'extérieur. L'avers est décoré de lignes incisées sur le marli et sur le fond. Certains fragments conservent, y compris sur l'avers, les traces d'un lait d'argile orangé en surface. L 10599, 6 A Pl. LXXXV. Sur le marli, une frise de boutons de lotus. Les sépales sont peints en blanc directement sur l'argile, tous les deux exemplaires. Les rinceaux dessinent des triangles incurvés. Les deux fragments de la scène centrale permettent d'identifier une Potnia thérôn. Sa robe, ceinturée à la taille, est décorée d'écailles sur les côtés et d'un panneau central portant un décor d'échelle. Des rehauts rouges sont visibles sur la ceinture et au centre des écailles, sous la forme de points. Le second fragment doit correspondre au compartiment extérieur de l'aile, rehaussé de rouge et strié d'incisions. Au premier plan. se détache le long cou blanc d'une panthère, maintenue la tête en bas. Le sujet choisi se rencontre à date ancienne dans la phase orientalisante de l'atelier thasien et s'insère dans une série iconographique locale. On retrouvera une Artémis trônant, représentée en maîtresse des animaux (329), également dédiée au sanctuaire d'Artémis. Le style de la Potnia, par le pan central de son vêtement et les incisions parallèles et non bordées sur l'aile, rappelle le cratère à la figure ailée (181). Les incisions profondes, le masque de la panthère avec la notation des moustaches indiquent que le vase est relativement ancien. Comme le plat 189 attribué au Peintre de Troïlos, il indiquerait que le traitement atticisant de la surface, patent chez le Peintre de la palestre, existe auparavant Le goOt des espaces compartimentés sur la robe, le décor d'écailles incisées, l'épaisseur des rehauts blancs n'excluent pas qu'il s'agisse du Peintre de Troïlos. Troisième quart du w siècle. "
1570;"Cinq fragments dont quatre collés. Diam. : env. 26 cm. Le traitement de la surface est très caractéristique. Un lait d'argile, d'un beige soutenu, est très visible, surtout sur l'avers. Sur l'endroit, à l'intersection du marli et du fond, une fine moulure. Sur l'avers, le marli est légèrement concave avant de rejoindre le fond en une courbe convexe. Sur le fond, une moulure sert de pied. L 10599, 7 A. Pl. LXXXV. Sur le marli, entre deux filets simples, une frise de lotus reliés par des rinceaux qui dessinent des triangles incurvés. Les lotus aux sépales ouverts sont incisés d'un V. La moulure, qui devait être vernie, est émoussée. À la périphérie du fond, deux filets. Une partie de la prédelle est occupée par une zone de godrons festonnés vers le bas. Une languette sur deux est rehaussée de rouge; les traits de séparation sont peints en rouge. De la scène centrale, on distingue le bas d'un chiton rouge et d'un himation ouvert, dont on voit les deux pans. L'étoffe tendue et l'absence de pieds prouvent que le personnage avançait à grandes enjambées vers la gauche. Le fragment « flottant» se situe à moins de six centimètres du centre'. L'aile rehaussée de rouge, bordée d'un filet blanc et incisée, appartient donc forcément, vu le manque de place, au personnage vêtu. La trace incisée à droite correspondrait peut-être à un bras (?). "
1571;"Dix-huit fragments recollés. Diam. : 42 cm. Ép. du marli : 8 mm. Le profil du marli et du fond est continu, à l'exception d'une très légère dépression, à l'extérieur, de 7 cm de diam. au centre du plat. Le revers du marli est verni ; de même, le fond présente deux bandes vernies concentriques. Guide de Thasos, p. 160; WEILL 1985, p. 140, pl. 3, fig. 6. Profil fig. 7, p. 199. L 10595, 11. Pl. LXXXV. Sur le marli, l'anthérnion atticisant, apprécié du Peintre de la palestre. La forme en demi-cercles des palmettes, sans pétales individualisés par le dessin verni, est sans parallèle dans la production de ce peintre. Le cœur est doublement incisé ; les pétales sont rendus de façon approximative, par des incisions assez régulièrement espacées, mais mal rattachées au cœur. Un V incisé souligne de façon discontinue le contour des chaînons, bien alignés de part et d'autre du centre de la palmette. Une perturbation désigne Je point de raccord, à gauche de la tête du sphinx. Le centre des chaînons est peint en blanc, puis décoré d'un point noir qui se détache sur un cercle plus délayé. Entre les palmettes volumineuses, les « boutons» sont réduits à des traits. À la périphérie du fond, un filet de vernis délayé. Il n'y a pas de prédelle. Une figure féminine tournée vers la droite est assise sur un trône ; ses pieds reposent sur un tabouret. La terminaison carrée des pieds, la présence du tabouret se retrouvent sur un trône sculpté, à l'époque classique, sur une des portes de Thasos, la porte d'Héra et d 'Iris2 • Un sphinx, dont le poitrail garde des traces de rouge, décore le dossier; son aile est peinte en rouge directement sur l'argile. Des rehauts blancs sont appliqués sur les pieds moulurés, le siège et sur l'accoudoir qui finit en forme de palmette. Le tabouret, en revanche, est noir. La figure assise porte le chiton dont le bas est rendu par des incisions horizontales et l'himation. Ce dernier s'ouvre au-dessus de la tunique à la hauteur des mollets; la présence d'un point rouge montre qu'il était rehaussé. Sur les genoux, il forme des plis plats, rendus par des incisions linéaires, puis tremblées vers les cuisses. Au-dessus de la tache blanche, un espace réservé que traverse l'incision tremblée montre la fragilité du vernis disparu également au centre de la main et sur le dos de l'animal. Le vêtement décrit de grands plis obliques sur le buste d'Artémis; J'un d'eux est rehaussé de rouge. Une série d'incisions sur son cou correspondent à l'encolure et, plus haut, à son collier. Son visage, comme sa main, n'a pas conservé la trace de rehauts blancs, mais l'éclat plus mat du vernis délimite les crans de la frange qui se termine par une mèche plus volumineuse sur le front. Plus en arrière sur le crâne, deux incisions soulignent les bandes rouges et noires d'un voile qui couvre sa tête. Des incisions légères détaillent l'œil en amande, orné d'une pupille, le sourcil, la boucle d'oreille et la bouche. Un trait horizontal s'achève par un court trait vertical qui note la commissure. Le fait que la bouche, le sourcil et l'encolure sont incisés hors du dessin verni indique que le rehaut blanc corrigeait probablement le profil très contrasté du visage où, dans la meilleure tradition attique, le nez qui finit en goutte semble aller à la rencontre du menton. Elle tient de sa main gauche, d'un geste précieux, une fleur de lotus. Sur la droite, figure une biche, peinte à la verticale. Des incisions notent la séparation des oreilies, !""omoplate, la musculature du ventre, par trois traits horizontaux, et de l'arrièretrain. U est probable qu'un animal symétrique remplissait l'espace à gauche. L'identification d'une déesse est suggérée par l'attitude majestueuse du personnage trônant. La présence de la biche évoque Artémis, la maîtresse des animaux, représentée sur un vase dédié dans son sanctuaire. Le voile (épibléma) et le trône se retrouvent sur la « Dame au polos »3 • L'analyse atticisante de N. Weill ne rend pas compte de l'originalité de la composition axiale du plat ni du motif d'Artémis trônant. Quant à la datation, la place de l'œil au centre du nez, les incisions sur la biche, identiques à celles du Peintre de Troïlos, les plis raides du manteau ne sont pas des signes très récents. Le dessin de la frise florale, aux palmettes très ramassées et aux lotus en forme de bâtons, trouve un parallèle précis 1. Le diamètre précis se calcule à partir des stries de tournage et des cercles visibles sur le lait d'argile passé par le pinceau à l'aide du tour. 2. Guide de Thasos', fig. 26; Guide de Thasos>, p. 134, fig. 89. 3. W EILL 1985, p. 146. LES ANONYMES 121 sur une grande lékanè, exposée au musée de Cavala, de style bâclé. Les parallèles attiques ne sont pas forcément très récents4 • Les parallèles avec la figure rouge attique, invoqués par N. Weill pour dater le plat entre 520 et 500, ne nous paraissent pas pertinents. Cette pièce pourrait remonter au troisième quart du VJ< siècle, vers 540-530? "
